80	383
238	0
142	0
292	0
38	0
255	0
217	0
205	0
101	0
138	375
5	0
9	0
180	0
21	0
42	0
46	0
192	0
251	0
296	0
155	0
359	0
196	0
109	367
313	0
230	0
167	0
26	0
355	0
1	0
363	0
130	0
276	0
263	0
288	0
284	0
330	0
280	0
305	0
13	0
71	0
63	0
351	0
121	0
326	0
246	0
126	0
342	0
159	0
51	0
134	0
301	0
96	0
226	0
184	0
201	0
113	379
146	0
171	371
105	0
151	0
338	0
84	0
221	0
176	0
163	0
88	0
213	0
188	0
92	0
209	0
309	0
321	0
317	0
17	0
234	0
267	0
76	0
55	0
346	0
259	0
67	0
242	0
30	0
34	0
117	0
334	0
59	0
271	0
339	0
327	0
106	0
118	0
272	0
314	0
247	0
97	0
14	0
64	0
352	0
139	0
281	0
156	0
260	0
60	0
231	0
43	0
172	0
302	0
2	384
227	0
27	0
343	376
297	0
293	0
277	0
252	0
285	0
318	0
181	0
77	0
6	0
127	0
193	0
152	0
214	0
47	0
143	0
360	0
81	368
243	0
56	0
102	0
31	0
85	0
147	0
256	0
335	0
39	0
122	0
93	0
322	0
52	0
268	0
356	0
22	0
222	0
206	0
18	0
306	0
264	0
289	0
202	0
331	372
197	0
239	0
164	0
68	0
364	380
89	0
72	0
347	0
114	0
310	0
110	0
160	0
168	0
185	0
177	0
35	0
210	0
218	0
131	0
189	0
135	0
10	0
235	0
123	0
336	0
328	0
136	0
169	0
353	0
344	0
140	0
248	0
65	0
3	0
211	0
311	0
323	0
48	0
153	0
257	0
132	369
73	0
244	0
165	0
340	0
98	0
215	0
144	0
294	0
203	0
11	0
103	0
273	0
240	0
148	0
23	0
315	377
307	0
269	0
286	0
44	0
319	0
198	0
115	0
228	0
111	0
40	0
28	0
232	0
361	0
357	0
128	0
290	0
186	0
365	373
265	0
348	0
298	0
207	0
57	0
190	0
178	0
78	0
82	381
223	0
278	0
53	0
253	0
32	0
261	0
90	0
15	385
219	0
182	0
7	0
332	0
119	0
94	0
303	0
173	0
282	0
161	0
19	0
194	0
36	0
107	0
69	0
61	0
157	0
236	0
86	0
166	0
112	0
249	0
41	382
124	0
316	0
358	378
149	0
174	0
20	0
4	0
233	0
58	0
216	370
245	0
74	0
95	0
87	0
145	0
33	0
120	386
304	0
45	0
49	0
283	0
295	0
329	0
220	0
299	374
270	0
79	0
162	0
183	0
108	0
116	0
208	0
345	0
54	0
212	0
333	0
179	0
262	0
158	0
191	0
104	0
24	0
266	0
241	0
279	0
320	0
366	0
83	0
12	0
37	0
129	0
16	0
254	0
133	0
170	0
341	0
154	0
99	0
29	0
349	0
274	0
66	0
229	0
70	0
224	0
8	0
308	0
291	0
312	0
258	0
287	0
137	0
337	0
324	0
204	0
91	0
199	0
237	0
141	0
62	0
187	0
354	0
195	0
362	0
175	275
50	200
150	325
25	250
100	225
125	300
75	350
