155	0
92	0
226	0
267	0
109	0
38	0
101	0
134	0
255	0
21	0
151	0
263	0
251	0
5	0
17	0
209	0
96	0
34	0
59	0
230	0
88	0
71	0
142	0
276	0
334	0
338	0
171	0
113	0
30	0
13	0
326	0
196	379
213	0
351	0
126	0
26	0
301	0
80	0
9	383
296	0
259	367
205	0
163	0
271	0
284	0
67	0
192	375
55	0
1	0
342	0
42	0
359	0
184	0
346	0
288	0
246	0
105	0
121	0
117	0
159	0
51	0
63	0
130	0
180	0
217	0
321	0
76	0
313	0
238	0
234	0
167	0
355	0
188	0
292	0
46	371
330	0
305	0
138	0
309	0
317	0
84	0
221	0
363	0
146	0
242	0
280	0
201	0
176	0
218	0
139	0
127	0
143	0
243	0
231	0
56	0
252	0
206	0
360	0
281	0
285	0
160	0
322	0
102	0
331	0
339	0
135	0
343	0
310	0
77	0
260	0
164	0
122	0
6	0
185	0
293	0
81	0
152	376
222	0
14	0
68	0
64	372
172	0
39	0
227	0
327	0
302	0
156	0
356	0
72	0
60	0
210	0
18	0
335	0
189	0
181	0
168	368
314	0
52	0
214	0
131	0
264	0
2	380
347	0
177	0
27	0
256	0
197	0
306	0
106	0
318	0
110	0
352	0
22	0
35	0
239	0
297	384
85	0
202	0
364	0
89	0
114	0
118	0
10	0
277	0
43	0
289	0
272	0
235	0
268	0
47	0
93	0
97	0
193	0
147	0
31	0
247	0
194	0
98	0
140	0
303	0
361	0
32	0
173	0
353	0
319	0
286	0
19	0
357	0
119	0
57	0
240	0
294	0
269	369
323	0
48	0
23	0
273	0
290	0
90	0
219	0
53	385
248	0
165	0
365	0
161	0
69	0
298	0
228	0
7	0
278	0
82	0
211	0
153	377
40	0
261	0
307	0
36	0
78	0
244	0
265	0
107	0
94	0
123	0
186	0
86	0
207	0
344	0
336	0
111	0
73	0
340	0
203	0
148	0
144	0
348	0
61	0
103	0
236	373
198	0
328	0
190	0
232	0
178	0
311	0
132	0
169	0
28	0
223	0
115	0
182	0
128	0
253	0
11	0
332	0
215	381
315	0
257	0
65	0
15	0
157	0
136	0
3	0
44	0
282	0
249	0
345	0
208	0
266	0
274	0
262	0
237	0
291	0
99	0
183	0
137	0
195	0
329	0
216	0
145	0
362	0
16	0
79	0
62	0
199	0
283	0
133	0
104	0
83	0
354	0
320	370
358	0
258	0
179	0
8	0
120	0
54	0
366	378
312	0
304	0
295	0
112	0
337	0
116	0
254	0
229	0
241	0
70	0
149	386
316	0
41	374
124	0
45	0
204	0
162	0
91	0
20	0
170	0
49	0
74	0
24	0
349	0
129	0
308	0
4	382
95	0
29	0
279	0
212	0
141	0
37	0
191	0
324	0
224	0
12	0
33	0
108	0
333	0
66	0
154	0
174	0
245	0
87	0
287	0
158	0
233	0
58	0
166	0
220	0
187	0
299	0
270	0
341	0
100	325
50	250
175	350
25	225
125	275
150	200
75	300
