251	0
201	0
276	0
17	0
34	0
255	0
271	0
321	0
138	0
209	0
246	0
13	0
288	0
296	0
192	0
163	383
338	379
71	0
21	0
226	0
46	0
280	0
342	0
84	0
121	0
96	0
196	0
63	0
146	0
38	0
176	0
242	0
9	0
155	0
80	0
330	0
221	0
334	0
159	0
355	0
301	0
313	0
51	0
126	0
284	0
309	0
363	371
42	367
326	0
292	0
259	0
205	0
88	0
263	0
30	0
117	0
171	0
26	0
142	0
188	0
101	0
59	0
238	0
359	0
305	0
234	0
67	0
113	0
213	0
1	0
351	0
76	0
184	0
267	0
167	0
105	0
109	0
130	0
346	0
230	0
55	0
5	0
134	0
151	0
180	0
217	0
317	0
92	375
89	0
214	0
331	0
318	0
168	0
52	0
143	0
268	0
122	0
56	0
156	0
68	0
327	0
106	0
277	0
118	0
256	0
160	0
289	0
206	0
281	0
181	0
164	0
210	0
39	0
10	0
235	0
302	0
64	0
77	0
343	384
218	0
310	0
185	0
22	0
222	0
247	0
231	376
110	0
85	0
177	0
139	0
356	0
14	0
293	0
260	0
272	0
18	0
81	0
335	0
93	0
314	0
135	0
131	0
60	0
197	0
47	0
127	380
6	0
97	0
172	0
252	0
147	368
347	0
285	0
352	0
239	0
43	0
297	0
35	0
152	0
364	0
339	0
202	0
243	0
193	0
114	0
2	0
322	0
189	0
360	0
227	0
102	0
27	372
31	0
264	0
306	0
72	0
128	0
269	0
111	0
198	0
82	0
190	0
353	0
15	377
73	0
53	0
90	0
307	0
119	0
57	0
36	381
107	0
140	0
115	0
86	385
94	0
144	0
315	0
248	0
282	0
69	0
32	0
98	0
311	0
173	0
44	0
219	0
294	373
265	0
273	0
286	0
157	0
61	0
340	0
361	0
303	0
232	0
278	0
178	0
194	0
132	0
344	0
165	0
211	0
3	0
103	0
203	0
78	0
228	0
357	0
328	0
323	0
290	0
244	0
236	0
186	0
153	0
261	0
123	369
23	0
365	0
253	0
182	0
19	0
332	0
169	0
207	0
11	0
28	0
161	0
40	0
148	0
48	0
136	0
319	0
240	0
257	0
7	0
223	0
215	0
348	0
336	0
298	0
65	0
108	0
262	0
258	0
191	382
312	0
99	0
354	0
16	0
66	0
224	0
337	0
358	0
362	0
204	0
58	0
291	0
266	0
270	0
233	0
274	0
8	0
299	0
29	0
349	0
70	0
249	0
74	0
33	0
170	0
187	0
49	0
137	0
241	0
166	0
174	0
45	0
366	0
216	0
287	0
229	0
316	0
341	0
145	0
237	0
158	0
141	386
124	0
308	0
199	0
183	0
179	374
304	0
245	0
212	0
154	0
87	0
37	0
83	0
279	0
20	0
320	0
79	0
162	0
4	0
333	0
12	0
283	0
133	0
24	0
120	0
220	0
116	0
54	0
41	0
208	378
324	0
62	0
254	0
104	0
95	0
91	0
295	0
195	0
329	0
149	0
129	0
112	370
345	0
150	250
175	225
100	350
50	200
125	275
75	300
25	325
